Time [s], Analyzer Name, Decoded Protocol Result
0.626543140000000,LIN,Inter-Byte Space
0.626565640000000,LIN,Data 1: 0x00
0.627021440000000,LIN,Inter-Byte Space
0.627043980000000,LIN,Data 2: 0xF8
0.627499780000000,LIN,Inter-Byte Space
0.627522340000000,LIN,Data 3: 0xFF
0.627978140000000,LIN,Inter-Byte Space
0.628000660000000,LIN,Checksum: 0x45
0.634319100000000,LIN,Header Break
0.635080280000000,LIN,Inter-Byte Space
0.635132200000000,LIN,Header Sync
0.635588000000000,LIN,Inter-Byte Space
0.635610520000000,LIN,Protected ID: 0x29
0.636066320000000,LIN,Inter-Byte Space
0.636088880000000,LIN,Data 0: 0x00
0.636544680000000,LIN,Inter-Byte Space
0.636567180000000,LIN,Data 1: 0x00
0.637022980000000,LIN,Inter-Byte Space
0.637045500000000,LIN,Data 2: 0xF8
0.637501300000000,LIN,Inter-Byte Space
0.637523880000000,LIN,Data 3: 0xFF
0.637979680000000,LIN,Inter-Byte Space
0.638002200000000,LIN,Checksum: 0x1D
0.644317640000000,LIN,Header Break
0.645078840000000,LIN,Inter-Byte Space
0.645130740000000,LIN,Header Sync
0.645586540000000,LIN,Inter-Byte Space
0.645609060000000,LIN,Protected ID: 0x09
0.646064860000000,LIN,Inter-Byte Space
0.646087400000000,LIN,Data 0: 0x00
0.646543200000000,LIN,Inter-Byte Space
0.646565720000000,LIN,Data 1: 0x00
0.647021520000000,LIN,Inter-Byte Space
0.647044040000000,LIN,Data 2: 0xF8
0.647499840000000,LIN,Inter-Byte Space
0.647522400000000,LIN,Data 3: 0xFF
0.647978200000000,LIN,Inter-Byte Space
0.648000740000000,LIN,Data 4: 0xBD
0.674280080000000,LIN,Header Break
0.675041240000000,LIN,Inter-Byte Space
0.675093140000000,LIN,Header Sync
0.675548940000000,LIN,Inter-Byte Space
0.675571480000000,LIN,Protected ID: 0x34
0.676027280000000,LIN,Inter-Byte Space
0.676049820000000,LIN,Data 0: 0xFE
0.676505620000000,LIN,Inter-Byte Space
0.676528180000000,LIN,Data 1: 0xFF
0.676983980000000,LIN,Inter-Byte Space
0.677006500000000,LIN,Checksum: 0x4C
0.684279600000000,LIN,Header Break
0.685040800000000,LIN,Inter-Byte Space
0.685092680000000,LIN,Header Sync
0.685548480000000,LIN,Inter-Byte Space
0.685571020000000,LIN,Protected ID: 0x35
0.734245040000000,LIN,Header Break
0.735006220000000,LIN,Inter-Byte Space
0.735058120000000,LIN,Header Sync
0.735513920000000,LIN,Inter-Byte Space
0.735536440000000,LIN,Protected ID: 0x15
0.735992240000000,LIN,Inter-Byte Space
0.736026640000000,LIN,Data 0: 0x00
0.736482440000000,LIN,Inter-Byte Space
0.736504440000000,LIN,Data 1: 0xA2
0.736960240000000,LIN,Inter-Byte Space
0.736982260000000,LIN,Data 2: 0x80
0.737438060000000,LIN,Inter-Byte Space
0.737459720000000,LIN,Data 3: 0x00
0.737915520000000,LIN,Inter-Byte Space
0.737937380000000,LIN,Checksum: 0x87
0.744211660000000,LIN,Header Break
0.744972840000000,LIN,Inter-Byte Space
0.745024760000000,LIN,Header Sync
0.745480560000000,LIN,Inter-Byte Space
0.745503080000000,LIN,Protected ID: 0x20
0.745958880000000,LIN,Inter-Byte Space
0.745981400000000,LIN,Data 0: 0x00
0.746437200000000,LIN,Inter-Byte Space
0.746459740000000,LIN,Data 1: 0x00
0.746915540000000,LIN,Inter-Byte Space
0.746938060000000,LIN,Data 2: 0xF8
0.747393860000000,LIN,Inter-Byte Space
0.747416420000000,LIN,Data 3: 0xFC
0.747872220000000,LIN,Inter-Byte Space
0.747894760000000,LIN,Data 4: 0xE9
0.754211700000000,LIN,Header Break
0.754972880000000,LIN,Inter-Byte Space
0.755024800000000,LIN,Header Sync
0.755480600000000,LIN,Inter-Byte Space
0.755503120000000,LIN,Protected ID: 0x00
0.755958920000000,LIN,Inter-Byte Space
0.755981460000000,LIN,Data 0: 0x00
0.756437260000000,LIN,Inter-Byte Space
0.756459780000000,LIN,Data 1: 0x00
0.756915580000000,LIN,Inter-Byte Space
0.756938120000000,LIN,Data 2: 0xF8
0.757393920000000,LIN,Inter-Byte Space
0.757416460000000,LIN,Data 3: 0xFC
0.757872260000000,LIN,Inter-Byte Space
0.757894800000000,LIN,Checksum: 0x89
0.764214360000000,LIN,Header Break
0.764975560000000,LIN,Inter-Byte Space
0.765027460000000,LIN,Header Sync
0.765483260000000,LIN,Inter-Byte Space
0.765505800000000,LIN,Protected ID: 0x28
0.765961600000000,LIN,Inter-Byte Space
0.765984120000000,LIN,Data 0: 0x00
0.766439920000000,LIN,Inter-Byte Space
0.766462460000000,LIN,Data 1: 0x00
0.766918260000000,LIN,Inter-Byte Space
0.766940760000000,LIN,Data 2: 0xF8
0.767396560000000,LIN,Inter-Byte Space
0.767419120000000,LIN,Data 3: 0xFC
0.767874920000000,LIN,Inter-Byte Space
0.767897460000000,LIN,Data 4: 0x61
0.774191860000000,LIN,Header Break
0.774953060000000,LIN,Inter-Byte Space
0.775004960000000,LIN,Header Sync
0.775460760000000,LIN,Inter-Byte Space
0.775483280000000,LIN,Protected ID: 0x08
0.775939080000000,LIN,Inter-Byte Space
0.775961620000000,LIN,Data 0: 0x00
0.776417420000000,LIN,Inter-Byte Space
0.776439940000000,LIN,Data 1: 0x00
0.776895740000000,LIN,Inter-Byte Space
0.776918280000000,LIN,Data 2: 0xF8
0.777374080000000,LIN,Inter-Byte Space
0.777396640000000,LIN,Data 3: 0xFC
0.777852440000000,LIN,Inter-Byte Space
0.777874960000000,LIN,Data 4: 0x02
0.804163660000000,LIN,Header Break
0.804924840000000,LIN,Inter-Byte Space
0.804976740000000,LIN,Header Sync
0.805432540000000,LIN,Inter-Byte Space
0.805455060000000,LIN,Protected ID: 0x14
0.805910860000000,LIN,Inter-Byte Space
0.805933400000000,LIN,Data 0: 0x80
0.806389200000000,LIN,Inter-Byte Space
0.806411720000000,LIN,Data 1: 0xFF
0.806867520000000,LIN,Inter-Byte Space
0.806890080000000,LIN,Checksum: 0x6B
0.814155260000000,LIN,Header Break
0.814916440000000,LIN,Inter-Byte Space
0.814968340000000,LIN,Header Sync
0.815424140000000,LIN,Inter-Byte Space
0.815446680000000,LIN,Protected ID: 0x18
0.815902480000000,LIN,Inter-Byte Space
0.815925020000000,LIN,Data 0: 0x00
0.816380820000000,LIN,Inter-Byte Space
0.816403340000000,LIN,Data 1: 0xFF
0.816859140000000,LIN,Inter-Byte Space
0.816881700000000,LIN,Data 2: 0xFF
0.817337500000000,LIN,Inter-Byte Space
0.817360020000000,LIN,Data 3: 0xFF
0.817815820000000,LIN,Inter-Byte Space
0.817838340000000,LIN,Data 4: 0x27
0.824148920000000,LIN,Header Break
0.824910100000000,LIN,Inter-Byte Space
0.824962020000000,LIN,Header Sync
0.825417820000000,LIN,Inter-Byte Space
0.825440340000000,LIN,Protected ID: 0x22
0.834140600000000,LIN,Header Break
0.834901780000000,LIN,Inter-Byte Space
0.834953700000000,LIN,Header Sync
0.835409500000000,LIN,Inter-Byte Space
0.835432020000000,LIN,Protected ID: 0x02
0.844125280000000,LIN,Header Break
0.844886480000000,LIN,Inter-Byte Space
0.844938360000000,LIN,Header Sync
0.845394160000000,LIN,Inter-Byte Space
0.845416700000000,LIN,Protected ID: 0x2A
0.854124700000000,LIN,Header Break
0.854885880000000,LIN,Inter-Byte Space
0.854937800000000,LIN,Header Sync
0.855393600000000,LIN,Inter-Byte Space
0.855416120000000,LIN,Protected ID: 0x0A
0.884107160000000,LIN,Header Break
0.884868320000000,LIN,Inter-Byte Space
0.884920240000000,LIN,Header Sync
0.885376040000000,LIN,Inter-Byte Space
0.885398580000000,LIN,Protected ID: 0x19
0.894089900000000,LIN,Header Break
0.894851080000000,LIN,Inter-Byte Space
0.894903000000000,LIN,Header Sync
0.895358800000000,LIN,Inter-Byte Space
0.895381320000000,LIN,Protected ID: 0x1A
0.904124980000000,LIN,Header Break
0.904886140000000,LIN,Inter-Byte Space
0.904938080000000,LIN,Header Sync
0.905393880000000,LIN,Inter-Byte Space
0.905416400000000,LIN,Protected ID: 0x1B
0.914089120000000,LIN,Header Break
0.914850300000000,LIN,Inter-Byte Space
0.914902220000000,LIN,Header Sync
0.915358020000000,LIN,Inter-Byte Space
0.915380540000000,LIN,Protected ID: 0x21
0.915836340000000,LIN,Inter-Byte Space
0.915858860000000,LIN,Data 0: 0x00
0.916314660000000,LIN,Inter-Byte Space
